"Path","RelPath","Ext","Bytes","LastWrite"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\utils\__pycache__\temp_dir.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\utils\__pycache__\temp_dir.cpython-313.pyc",".pyc","12019","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\utils\__pycache__\unpacking.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\utils\__pycache__\unpacking.cpython-313.pyc",".pyc","13616","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\utils\__pycache__\urls.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\utils\__pycache__\urls.cpython-313.pyc",".pyc","2131","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\utils\__pycache__\virtualenv.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\utils\__pycache__\virtualenv.cpython-313.pyc",".pyc","4381","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\utils\__pycache__\wheel.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\utils\__pycache__\wheel.cpython-313.pyc",".pyc","5856","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\__init__.py",".venv\Lib\site-packages\pip\_internal\vcs\__init__.py",".py","596","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\bazaar.py",".venv\Lib\site-packages\pip\_internal\vcs\bazaar.py",".py","3734","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\git.py",".venv\Lib\site-packages\pip\_internal\vcs\git.py",".py","19144","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\mercurial.py",".venv\Lib\site-packages\pip\_internal\vcs\mercurial.py",".py","5575","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\subversion.py",".venv\Lib\site-packages\pip\_internal\vcs\subversion.py",".py","11787","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\versioncontrol.py",".venv\Lib\site-packages\pip\_internal\vcs\versioncontrol.py",".py","22502","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\vcs\__pycache__\__init__.cpython-313.pyc",".pyc","531","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\__pycache__\bazaar.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\vcs\__pycache__\bazaar.cpython-313.pyc",".pyc","5240","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\__pycache__\git.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\vcs\__pycache__\git.cpython-313.pyc",".pyc","19698","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\__pycache__\mercurial.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\vcs\__pycache__\mercurial.cpython-313.pyc",".pyc","7758","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\__pycache__\subversion.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\vcs\__pycache__\subversion.cpython-313.pyc",".pyc","12458","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\vcs\__pycache__\versioncontrol.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\vcs\__pycache__\versioncontrol.cpython-313.pyc",".pyc","28006","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\__pycache__\__init__.cpython-313.pyc",".pyc","741","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\__pycache__\build_env.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\__pycache__\build_env.cpython-313.pyc",".pyc","16203","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\__pycache__\cache.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\__pycache__\cache.cpython-313.pyc",".pyc","12621","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\__pycache__\configuration.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\__pycache__\configuration.cpython-313.pyc",".pyc","18471","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\__pycache__\exceptions.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\__pycache__\exceptions.cpython-313.pyc",".pyc","40319","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\__pycache__\main.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\__pycache__\main.cpython-313.pyc",".pyc","626","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\__pycache__\pyproject.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\__pycache__\pyproject.cpython-313.pyc",".pyc","5149","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\__pycache__\self_outdated_check.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\__pycache__\self_outdated_check.cpython-313.pyc",".pyc","10398","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_internal\__pycache__\wheel_builder.cpython-313.pyc",".venv\Lib\site-packages\pip\_internal\__pycache__\wheel_builder.cpython-313.pyc",".pyc","13701","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\__init__.py",".venv\Lib\site-packages\pip\_vendor\__init__.py",".py","4907","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\vendor.txt",".venv\Lib\site-packages\pip\_vendor\vendor.txt",".txt","343","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__init__.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__init__.py",".py","677","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\_cmd.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\_cmd.py",".py","1737","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\adapter.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\adapter.py",".py","6599","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\cache.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\cache.py",".py","1953","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\controller.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\controller.py",".py","19101","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py",".py","4291","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\heuristics.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\heuristics.py",".py","4881","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\py.typed",".venv\Lib\site-packages\pip\_vendor\cachecontrol\py.typed",".typed","0","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py",".py","5163","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py",".py","1417","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py",".py","303","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\file_cache.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\file_cache.py",".py","4117","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\redis_cache.py",".venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\redis_cache.py",".py","1386","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__\__init__.cpython-313.pyc",".pyc","436","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__\file_cache.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__\file_cache.cpython-313.pyc",".pyc","7164","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__\redis_cache.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__\redis_cache.cpython-313.pyc",".pyc","2817","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\__init__.cpython-313.pyc",".pyc","898","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\_cmd.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\_cmd.cpython-313.pyc",".pyc","2676","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\adapter.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\adapter.cpython-313.pyc",".pyc","6851","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\cache.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\cache.cpython-313.pyc",".pyc","3928","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\controller.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\controller.cpython-313.pyc",".pyc","16852","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\filewrapper.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\filewrapper.cpython-313.pyc",".pyc","4434","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\heuristics.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\heuristics.cpython-313.pyc",".pyc","6770","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\serialize.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\serialize.cpython-313.pyc",".pyc","5367","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\wrapper.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__\wrapper.cpython-313.pyc",".pyc","1695","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\certifi\__init__.py",".venv\Lib\site-packages\pip\_vendor\certifi\__init__.py",".py","94","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\certifi\__main__.py",".venv\Lib\site-packages\pip\_vendor\certifi\__main__.py",".py","255","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\certifi\cacert.pem",".venv\Lib\site-packages\pip\_vendor\certifi\cacert.pem",".pem","290057","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\certifi\core.py",".venv\Lib\site-packages\pip\_vendor\certifi\core.py",".py","3442","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\certifi\py.typed",".venv\Lib\site-packages\pip\_vendor\certifi\py.typed",".typed","0","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\certifi\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\certifi\__pycache__\__init__.cpython-313.pyc",".pyc","319","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\certifi\__pycache__\__main__.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\certifi\__pycache__\__main__.cpython-313.pyc",".pyc","648","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\certifi\__pycache__\core.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\certifi\__pycache__\core.cpython-313.pyc",".pyc","2091","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__init__.py",".venv\Lib\site-packages\pip\_vendor\dependency_groups\__init__.py",".py","250","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__main__.py",".venv\Lib\site-packages\pip\_vendor\dependency_groups\__main__.py",".py","1709","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\_implementation.py",".venv\Lib\site-packages\pip\_vendor\dependency_groups\_implementation.py",".py","8041","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\_lint_dependency_groups.py",".venv\Lib\site-packages\pip\_vendor\dependency_groups\_lint_dependency_groups.py",".py","1710","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\_pip_wrapper.py",".venv\Lib\site-packages\pip\_vendor\dependency_groups\_pip_wrapper.py",".py","1865","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\_toml_compat.py",".venv\Lib\site-packages\pip\_vendor\dependency_groups\_toml_compat.py",".py","285","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\py.typed",".venv\Lib\site-packages\pip\_vendor\dependency_groups\py.typed",".typed","0","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\__init__.cpython-313.pyc",".pyc","378","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\__main__.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\__main__.cpython-313.pyc",".pyc","2680","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_implementation.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_implementation.cpython-313.pyc",".pyc","9653","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_lint_dependency_groups.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_lint_dependency_groups.cpython-313.pyc",".pyc","2880","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_pip_wrapper.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_pip_wrapper.cpython-313.pyc",".pyc","3453","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_toml_compat.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\dependency_groups\__pycache__\_toml_compat.cpython-313.pyc",".pyc","486","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\__init__.py",".venv\Lib\site-packages\pip\_vendor\distlib\__init__.py",".py","625","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\compat.py",".venv\Lib\site-packages\pip\_vendor\distlib\compat.py",".py","41467","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\resources.py",".venv\Lib\site-packages\pip\_vendor\distlib\resources.py",".py","10820","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\scripts.py",".venv\Lib\site-packages\pip\_vendor\distlib\scripts.py",".py","18612","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\t32.exe",".venv\Lib\site-packages\pip\_vendor\distlib\t32.exe",".exe","97792","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\t64-arm.exe",".venv\Lib\site-packages\pip\_vendor\distlib\t64-arm.exe",".exe","182784","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\t64.exe",".venv\Lib\site-packages\pip\_vendor\distlib\t64.exe",".exe","108032","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\util.py",".venv\Lib\site-packages\pip\_vendor\distlib\util.py",".py","66682","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\w32.exe",".venv\Lib\site-packages\pip\_vendor\distlib\w32.exe",".exe","91648","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\w64-arm.exe",".venv\Lib\site-packages\pip\_vendor\distlib\w64-arm.exe",".exe","168448","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\w64.exe",".venv\Lib\site-packages\pip\_vendor\distlib\w64.exe",".exe","101888","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\__init__.cpython-313.pyc",".pyc","1356","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\compat.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\compat.cpython-313.pyc",".pyc","45866","13.09.2025 16:17:18"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\resources.cpython-313.pyc",".venv\Lib\site-packages\pip\_vendor\distlib\__pycache__\resources.cpython-313.pyc",".pyc","17658","13.09.2025 16:17:18"
